Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Physical_Activity,Learning_Disabilities,Exam_Score,Peer_Influence_Neutral,Peer_Influence_Positive,Is_Regular,Attendance_Study_Ratio,Hours_Studied_Squared,Combined_Score,Sleep_Quality,Performance_Indicator,Early_Dropout_Risk,Skill_Gap_Analysis,Study_Group,Engagement_Prediction,Course_Recommendation,Study_Schedule,Recommended_Resources_Self-Study Materials,Recommended_Resources_Study Groups and Peer Learning
0.5049415064154527,0.34837540699138664,-1.5621457376183063,1.2885735018478053,-1.2146847218098513,-0.01979557715729433,-0.14379992882668732,-1.3028660130750522,0.28582535964256256,-1.213934457288018,-1.060721191718906,-0.32723279756353973,0.6610061267556645,0.03141133078780467,-0.3428666069316897,-0.06057824550990011,-0.8034793578280593,1.2266005465033574,0.7543115994575643,0.5246803276614497,0.2549659249011066,-0.16777259555747448,0,-0.07261055268418237,1.0,1,1,2,2,0,False,False
-0.16282241129609587,-1.3837360532878724,-1.5621457376183063,-0.14348791559684546,-1.2146847218098513,0.6613991013752177,-1.1161102955380136,-1.3028660130750522,0.28582535964256256,0.41145108517868284,0.285970759412303,-0.32723279756353973,0.6610061267556645,1.0011994733813825,-0.3428666069316897,-1.6029307236752266,-0.8034793578280593,-0.8152613357711911,-1.3257120806827225,2.251182242746288,0.02651113762027501,-1.1887035366947487,0,0.18172776959189757,1.0,0,0,2,1,0,False,False
0.6718824858433398,1.5608534291868679,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,-0.01979557715729433,1.1063133998021608,0.13444167575227636,0.28582535964256256,0.41145108517868284,0.285970759412303,-0.32723279756353973,0.6610061267556645,1.0011994733813825,-0.3428666069316897,1.7388329790163142,1.244587045401103,-0.8152613357711911,0.7543115994575643,1.2008891225748761,0.45142607478302565,-0.4697639373325204,0,0.7433125971808724,0.0,1,1,1,2,0,True,False
1.5065873829827754,0.7814032720612014,-1.5621457376183063,-0.14348791559684546,0.8232588934765094,0.6613991013752177,1.5924685831578238,0.13444167575227636,0.28582535964256256,-0.40124168605466753,0.285970759412303,-0.32723279756353973,0.6610061267556645,1.0011994733813825,-0.3428666069316897,0.9676567399336509,-0.8034793578280593,-0.8152613357711911,0.7543115994575643,0.41782464044020107,2.269805542562888,-1.1887035366947487,0,2.399193075182034,0.0,1,1,1,2,0,True,False
-0.16282241129609587,1.0412199911030902,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,-0.7009902556898064,-0.6994058526617309,0.13444167575227636,0.28582535964256256,1.2241438564120333,0.285970759412303,1.348757197399491,0.6610061267556645,1.0011994733813825,-0.3428666069316897,0.7105979935727631,1.244587045401103,-0.8152613357711911,0.7543115994575643,-2.000832850673226,0.02651113762027501,-0.4697639373325204,0,0.11387894740498498,1.0,1,0,1,2,0,True,False
-0.16282241129609587,0.6947976990472384,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,0.6613991013752177,0.9674119188433998,0.13444167575227636,0.28582535964256256,1.2241438564120333,0.285970759412303,-0.32723279756353973,0.6610061267556645,0.03141133078780467,-0.3428666069316897,0.9676567399336509,-0.8034793578280593,1.2266005465033574,0.7543115994575643,-1.6615508922349824,0.02651113762027501,0.5511670038047538,0,-0.15751634134266537,1.0,1,2,1,2,0,True,False
1.5065873829827754,0.34837540699138664,-0.12426653889384978,-1.5755493330414962,0.8232588934765094,-0.01979557715729433,-0.4910536312235896,-1.3028660130750522,0.28582535964256256,-0.40124168605466753,-1.060721191718906,-0.32723279756353973,-1.5128452816438749,-0.938376811805773,-0.3428666069316897,-0.06057824550990011,1.244587045401103,-0.8152613357711911,0.7543115994575643,0.20801630810152086,2.269805542562888,-0.4697639373325204,0,-0.7398152051693367,1.0,1,1,2,2,0,False,False
0.8388234652712269,-0.1712580310923911,-1.5621457376183063,1.2885735018478053,0.8232588934765094,-0.7009902556898064,-1.7411669598524377,0.13444167575227636,0.28582535964256256,-0.40124168605466753,1.6326627105435119,1.348757197399491,0.6610061267556645,-0.938376811805773,-0.3428666069316897,-0.31763699187078787,-0.8034793578280593,-0.8152613357711911,0.7543115994575643,-0.1857840013555968,0.7036248058896292,-1.1887035366947487,0,-1.4605317028791889,1.0,1,0,2,1,0,False,False
-0.49670437015187013,1.2144311371310161,-0.12426653889384978,1.2885735018478053,-1.2146847218098513,-0.7009902556898064,0.3423552545289758,1.5717493645796048,0.28582535964256256,-1.213934457288018,0.285970759412303,-2.00322279252657,-1.5128452816438749,-1.9081649543993509,-0.3428666069316897,0.4535392472118754,1.244587045401103,-0.8152613357711911,0.7543115994575643,-1.2369317368321677,0.24671523132796602,-0.4697639373325204,0,-0.1700493510689981,1.0,1,2,1,2,0,True,False
0.5049415064154527,1.5608534291868679,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,0.6613991013752177,-0.2827014097854482,0.13444167575227636,0.28582535964256256,-1.213934457288018,1.6326627105435119,1.348757197399491,0.6610061267556645,1.9709876159749602,-0.3428666069316897,1.2247154862945386,-0.8034793578280593,1.2266005465033574,0.7543115994575643,1.4088128310018833,0.2549659249011066,0.5511670038047538,0,-0.14274767572283642,0.0,1,0,1,2,0,True,False
-0.49670437015187013,0.0019531149355348125,-1.5621457376183063,1.2885735018478053,-1.2146847218098513,0.6613991013752177,0.8979611783640193,0.13444167575227636,-3.4986398731398247,2.0368366276453838,0.285970759412303,1.348757197399491,-1.5128452816438749,1.0011994733813825,-0.3428666069316897,0.19648050085098764,1.244587045401103,-0.8152613357711911,0.7543115994575643,-0.003924515847591133,0.24671523132796602,-1.1887035366947487,0,-0.44602124152013134,1.0,0,2,1,2,0,True,False
-0.49670437015187013,1.474247856172905,-0.12426653889384978,1.2885735018478053,0.8232588934765094,-0.7009902556898064,0.828510437884639,-1.3028660130750522,0.28582535964256256,0.41145108517868284,-1.060721191718906,1.348757197399491,-1.5128452816438749,-0.938376811805773,-0.3428666069316897,0.9676567399336509,1.244587045401103,-0.8152613357711911,0.7543115994575643,-1.3782921073184602,0.24671523132796602,-0.4697639373325204,0,-0.4115247552137397,1.0,1,1,2,2,0,False,False
0.17105954755967837,0.26176983397742365,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,0.6613991013752177,1.5230178426784435,-1.3028660130750522,0.28582535964256256,0.41145108517868284,0.285970759412303,-0.32723279756353973,0.6610061267556645,1.0011994733813825,-0.3428666069316897,0.7105979935727631,-0.8034793578280593,1.2266005465033574,0.7543115994575643,0.9282965311601432,0.029261368811321863,0.5511670038047538,0,0.26052674309389195,1.0,1,1,1,2,0,False,False
-1.8322322055749671,0.17516426096346072,-0.12426653889384978,-0.14348791559684546,0.8232588934765094,0.6613991013752177,-0.21325066930606779,0.13444167575227636,0.28582535964256256,0.41145108517868284,0.285970759412303,-0.32723279756353973,-1.5128452816438749,0.03141133078780467,-0.3428666069316897,-0.31763699187078787,-0.8034793578280593,1.2266005465033574,0.7543115994575643,-0.09130406043919913,3.3570748551461085,0.5511670038047538,0,0.3907247441629945,1.0,0,2,1,2,0,False,False
-1.66529122614708,-0.1712580310923911,-0.12426653889384978,1.2885735018478053,0.8232588934765094,0.6613991013752177,-0.07434918834730689,0.13444167575227636,0.28582535964256256,-0.40124168605466753,-1.060721191718906,-0.32723279756353973,-1.5128452816438749,1.0011994733813825,-0.3428666069316897,-0.5746957382316756,1.244587045401103,-0.8152613357711911,0.7543115994575643,0.09788894840397279,2.773194867882445,-0.4697639373325204,0,0.12381305102592688,1.0,0,2,1,2,0,False,False
-0.49670437015187013,-1.0373137612320207,-0.12426653889384978,-0.14348791559684546,-1.2146847218098513,0.6613991013752177,-0.35215215026482866,0.13444167575227636,0.28582535964256256,0.41145108517868284,0.285970759412303,-0.32723279756353973,-1.5128452816438749,1.0011994733813825,-0.3428666069316897,-0.8317544845925633,-0.8034793578280593,1.2266005465033574,-1.3257120806827225,1.1276643951398369,0.24671523132796602,0.5511670038047538,0,0.17491551199491845,1.0,0,0,1,2,0,False,False
